array_size=8192 	STRIDE=1 	 0:5596710 	  5597 	 0
array_size=262144 	STRIDE=16 	 0:66713532 	 66713 	 0
array_size=262144 	STRIDE=32 	 0:79449846 	 79449 	 0
array_size=262144 	STRIDE=64 	 0:115303196 	115303 	 0
array_size=262144 	STRIDE=128 	 0:114032582 	114033 	 0
array_size=262144 	STRIDE=256 	 0:112813401 	112814 	 0
array_size=262144 	STRIDE=512 	 0:118124354 	118124 	 0
array_size=262144 	STRIDE=1024 	 0:132701491 	132701 	 0
array_size=262144 	STRIDE=2048 	 0:215158433 	215159 	 0
array_size=262144 	STRIDE=4096 	 0:266866670 	266867 	 0
array_size=262144 	STRIDE=8192 	 0:286071792 	286071 	 0
array_size=262144 	STRIDE=16384 	 0:228642316 	228642 	 0
array_size=262144 	STRIDE=32768 	 0:96608876 	 96609 	 0
array_size=262144 	STRIDE=65536 	 0:87684188 	 87684 	 0
array_size=262144 	STRIDE=131072 	 0:101989169 	101989 	 0
