array_size=8192 	STRIDE=1 	 0:4877087 	  4878 	 0
array_size=262144 	STRIDE=2 	 0:63005732 	 63005 	 0
array_size=262144 	STRIDE=4 	 0:63018735 	 63019 	 0
array_size=262144 	STRIDE=8 	 0:63463195 	 63463 	 0
array_size=262144 	STRIDE=16 	 0:66980716 	 66980 	 0
array_size=262144 	STRIDE=32 	 0:83472170 	 83472 	 0
array_size=262144 	STRIDE=64 	 0:118926156 	118926 	 0
array_size=262144 	STRIDE=128 	 0:119421954 	119421 	 0
array_size=262144 	STRIDE=256 	 0:118204695 	118205 	 0
array_size=262144 	STRIDE=512 	 0:121441486 	121441 	 0
array_size=262144 	STRIDE=1024 	 0:139344090 	139344 	 0
array_size=262144 	STRIDE=2048 	 0:200778468 	200778 	 0
array_size=262144 	STRIDE=4096 	 0:279339705 	279339 	 0
array_size=262144 	STRIDE=8192 	 0:247962771 	247962 	 0
array_size=262144 	STRIDE=16384 	 0:217841549 	217841 	 0
array_size=262144 	STRIDE=32768 	 0:85776681 	 85776 	 0
array_size=262144 	STRIDE=65536 	 0:87035391 	 87036 	 0
array_size=262144 	STRIDE=131072 	 0:102254214 	102254 	 0
