array_size=8192 	STRIDE=1 	 0:5389668 	  5390 	 0
array_size=65536 	STRIDE=512 	 0:25936577 	 25937 	 0
array_size=65536 	STRIDE=1024 	 0:28382219 	 28382 	 0
array_size=65536 	STRIDE=2048 	 0:74134910 	 74135 	 0
array_size=65536 	STRIDE=4096 	 0:55254330 	 55254 	 0
array_size=65536 	STRIDE=8192 	 0:21623197 	 21623 	 0
array_size=65536 	STRIDE=16384 	 0:21842376 	 21843 	 0
array_size=65536 	STRIDE=32768 	 0:25540131 	 25540 	 0
array_size=131072 	STRIDE=1 	 0:31586479 	 31586 	 0
array_size=131072 	STRIDE=2 	 0:31489150 	 31489 	 0
array_size=131072 	STRIDE=4 	 0:31430178 	 31430 	 0
array_size=131072 	STRIDE=8 	 0:31418232 	 31418 	 0
array_size=131072 	STRIDE=16 	 0:31506627 	 31507 	 0
array_size=131072 	STRIDE=32 	 0:32452907 	 32453 	 0
array_size=131072 	STRIDE=64 	 0:51539132 	 51539 	 0
array_size=131072 	STRIDE=128 	 0:51811990 	 51812 	 0
array_size=131072 	STRIDE=256 	 0:51773817 	 51773 	 0
array_size=131072 	STRIDE=512 	 0:52452290 	 52452 	 0
array_size=131072 	STRIDE=1024 	 0:53520030 	 53520 	 0
array_size=131072 	STRIDE=2048 	 0:91109773 	 91110 	 0
array_size=131072 	STRIDE=4096 	 0:124592305 	124593 	 0
array_size=131072 	STRIDE=8192 	 0:108335859 	108336 	 0
array_size=131072 	STRIDE=16384 	 0:42669972 	 42670 	 0
array_size=131072 	STRIDE=32768 	 0:43586754 	 43587 	 0
array_size=131072 	STRIDE=65536 	 0:51354921 	 51355 	 0
array_size=262144 	STRIDE=1 	 0:63329930 	 63330 	 0
array_size=262144 	STRIDE=2 	 0:63073498 	 63073 	 0
array_size=262144 	STRIDE=4 	 0:63046112 	 63046 	 0
array_size=262144 	STRIDE=8 	 0:63403589 	 63403 	 0
array_size=262144 	STRIDE=16 	 0:66804825 	 66805 	 0
array_size=262144 	STRIDE=32 	 0:79613824 	 79613 	 0
array_size=262144 	STRIDE=64 	 0:109134395 	109134 	 0
array_size=262144 	STRIDE=128 	 0:108984613 	108985 	 0
array_size=262144 	STRIDE=256 	 0:110426821 	110426 	 0
array_size=262144 	STRIDE=512 	 0:117293196 	117293 	 0
array_size=262144 	STRIDE=1024 	 0:134495926 	134495 	 0
array_size=262144 	STRIDE=2048 	 0:189766535 	189766 	 0
array_size=262144 	STRIDE=4096 	 0:276391366 	276392 	 0
array_size=262144 	STRIDE=8192 	 0:250881503 	250881 	 0
array_size=262144 	STRIDE=16384 	 0:216639660 	216639 	 0
array_size=262144 	STRIDE=32768 	 0:85399857 	 85400 	 0
array_size=262144 	STRIDE=65536 	 0:87471170 	 87472 	 0
array_size=262144 	STRIDE=131072 	 0:101989560 	101989 	 0
