array_size=8192 	STRIDE=1 	 0:5520201 	  5520 	 0
array_size=262144 	STRIDE=64 	 0:109410734 	109410 	 0
array_size=262144 	STRIDE=128 	 0:108801130 	108801 	 0
array_size=262144 	STRIDE=256 	 0:109758875 	109758 	 0
array_size=262144 	STRIDE=512 	 0:118890730 	118891 	 0
array_size=262144 	STRIDE=1024 	 0:136728003 	136728 	 0
array_size=262144 	STRIDE=2048 	 0:209509929 	209510 	 0
array_size=262144 	STRIDE=4096 	 0:268183033 	268183 	 0
array_size=262144 	STRIDE=8192 	 0:247430358 	247431 	 0
array_size=262144 	STRIDE=16384 	 0:222171376 	222171 	 0
array_size=262144 	STRIDE=32768 	 0:85322191 	 85322 	 0
array_size=262144 	STRIDE=65536 	 0:87627665 	 87627 	 0
array_size=262144 	STRIDE=131072 	 0:102315500 	102316 	 0
