array_size=8192 	STRIDE=1 	 0:5349993 	  5350 	 0
array_size=262144 	STRIDE=64 	 0:117358628 	117359 	 0
array_size=262144 	STRIDE=128 	 0:117257403 	117257 	 0
array_size=262144 	STRIDE=256 	 0:117175419 	117175 	 0
array_size=262144 	STRIDE=512 	 0:118586449 	118586 	 0
array_size=262144 	STRIDE=1024 	 0:132061050 	132061 	 0
array_size=262144 	STRIDE=2048 	 0:201591216 	201591 	 0
array_size=262144 	STRIDE=4096 	 0:275255323 	275255 	 0
array_size=262144 	STRIDE=8192 	 0:248035641 	248036 	 0
array_size=262144 	STRIDE=16384 	 0:217216161 	217216 	 0
array_size=262144 	STRIDE=32768 	 0:85367410 	 85367 	 0
array_size=262144 	STRIDE=65536 	 0:86999718 	 87000 	 0
array_size=262144 	STRIDE=131072 	 0:102271707 	102271 	 0
